,condition,correct,correct_response,frequency,i_acquisition_trial,i_block,internal_node_id,key_press,rt,stage,stimulus,subject,time_elapsed,trial_index,trial_type,valence,distance,i_generalization_trial,tone,positive_key,negative_key,association
1266,instrumental,0.0,,500,58.0,2.0,0.0-13.0-1.6,80,1919,acquisition,sound/500,6.0,1405510.0,406.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1267,instrumental,0.0,p,700,59.0,2.0,0.0-13.0-1.7,,,acquisition,sound/700,6.0,1410615.0,409.0,audio-keyboard-response,negative,,,,81.0,80.0,
1268,instrumental,1.0,q,300,60.0,2.0,0.0-13.0-1.8,81,919,acquisition,sound/300,6.0,1414144.0,412.0,audio-keyboard-response,positive,,,,81.0,80.0,
1269,instrumental,1.0,p,700,61.0,2.0,0.0-13.0-1.9,80,793,acquisition,sound/700,6.0,1417544.0,415.0,audio-keyboard-response,negative,,,,81.0,80.0,
1270,instrumental,1.0,q,300,62.0,2.0,0.0-13.0-1.10,81,1299,acquisition,sound/300,6.0,1421449.0,418.0,audio-keyboard-response,positive,,,,81.0,80.0,
1271,instrumental,1.0,q,300,63.0,2.0,0.0-13.0-1.11,81,828,acquisition,sound/300,6.0,1424885.0,421.0,audio-keyboard-response,positive,,,,81.0,80.0,
1272,instrumental,0.0,p,700,64.0,2.0,0.0-13.0-1.12,,,acquisition,sound/700,6.0,1429990.0,424.0,audio-keyboard-response,negative,,,,81.0,80.0,
1273,instrumental,0.0,p,700,65.0,2.0,0.0-13.0-1.13,,,acquisition,sound/700,6.0,1435096.0,427.0,audio-keyboard-response,negative,,,,81.0,80.0,
1274,instrumental,1.0,p,700,66.0,2.0,0.0-13.0-1.14,80,800,acquisition,sound/700,6.0,1438500.0,430.0,audio-keyboard-response,negative,,,,81.0,80.0,
1275,instrumental,1.0,,500,67.0,2.0,0.0-13.0-1.15,,,acquisition,sound/500,6.0,1443613.0,433.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1276,instrumental,1.0,,500,68.0,2.0,0.0-13.0-1.16,,,acquisition,sound/500,6.0,1448721.0,436.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1277,instrumental,1.0,q,300,69.0,2.0,0.0-13.0-1.17,81,651,acquisition,sound/300,6.0,1451978.0,439.0,audio-keyboard-response,positive,,,,81.0,80.0,
1278,pavlovian,0.0,,700,,2.0,0.0-13.0-1.18,,,acquisition,sound/700,6.0,1457090.0,442.0,audio-keyboard-response,negative,,,,81.0,80.0,
1279,instrumental,1.0,,500,70.0,2.0,0.0-13.0-1.19,,,acquisition,sound/500,6.0,1462195.0,445.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1280,pavlovian,1.0,,300,,2.0,0.0-13.0-1.20,81,958,acquisition,sound/300,6.0,1467373.0,448.0,audio-keyboard-response,positive,,,,81.0,80.0,
1281,instrumental,1.0,q,300,71.0,2.0,0.0-13.0-1.21,81,571,acquisition,sound/300,6.0,1470549.0,451.0,audio-keyboard-response,positive,,,,81.0,80.0,
1282,instrumental,1.0,,500,72.0,2.0,0.0-13.0-1.22,,,acquisition,sound/500,6.0,1475662.0,454.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1283,instrumental,0.0,q,300,73.0,2.0,0.0-13.0-1.23,,,acquisition,sound/300,6.0,1480789.0,457.0,audio-keyboard-response,positive,,,,81.0,80.0,
1284,pavlovian,0.0,,700,,2.0,0.0-13.0-1.24,,,acquisition,sound/700,6.0,1485895.0,460.0,audio-keyboard-response,negative,,,,81.0,80.0,
1285,instrumental,1.0,q,300,74.0,2.0,0.0-13.0-1.25,81,719,acquisition,sound/300,6.0,1489220.0,463.0,audio-keyboard-response,positive,,,,81.0,80.0,
1286,instrumental,1.0,,500,75.0,2.0,0.0-13.0-1.26,,,acquisition,sound/500,6.0,1494325.0,466.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1287,instrumental,0.0,p,700,76.0,2.0,0.0-13.0-1.27,,,acquisition,sound/700,6.0,1499521.0,469.0,audio-keyboard-response,negative,,,,81.0,80.0,
1288,pavlovian,1.0,,300,,2.0,0.0-13.0-1.28,81,826,acquisition,sound/300,6.0,1504627.0,472.0,audio-keyboard-response,positive,,,,81.0,80.0,
1289,instrumental,1.0,q,300,77.0,2.0,0.0-13.0-1.29,81,672,acquisition,sound/300,6.0,1507907.0,475.0,audio-keyboard-response,positive,,,,81.0,80.0,
1290,instrumental,0.0,p,700,78.0,2.0,0.0-13.0-1.30,,,acquisition,sound/700,6.0,1513013.0,478.0,audio-keyboard-response,negative,,,,81.0,80.0,
1291,instrumental,1.0,,500,79.0,2.0,0.0-13.0-1.31,,,acquisition,sound/500,6.0,1518119.0,481.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1292,instrumental,0.0,p,700,80.0,2.0,0.0-13.0-1.32,,,acquisition,sound/700,6.0,1523232.0,484.0,audio-keyboard-response,negative,,,,81.0,80.0,
1293,,0.0,space,,,2.0,0.0-16.0-1.0,,,generalization,sound/480,6.0,1535456.0,489.0,audio-keyboard-response,control,,60.0,,81.0,80.0,
1294,,0.0,space,,,2.0,0.0-16.0-1.1,81,1232,generalization,sound/320,6.0,1538193.0,492.0,audio-keyboard-response,positive,20,61.0,320.0,81.0,80.0,
1295,,0.0,space,,,2.0,0.0-16.0-1.2,,,generalization,sound/640,6.0,1542196.0,495.0,audio-keyboard-response,negative,-60,62.0,640.0,81.0,80.0,
1296,,0.0,p,,,2.0,0.0-16.0-1.3,,,generalization,sound/700,6.0,1546241.0,498.0,audio-keyboard-response,negative,0,63.0,,81.0,80.0,
1297,,0.0,space,,,2.0,0.0-16.0-1.4,,,generalization,sound/800,6.0,1550244.0,501.0,audio-keyboard-response,negative,100,64.0,800.0,81.0,80.0,
1298,,0.0,space,,,2.0,0.0-16.0-1.5,,,generalization,sound/920,6.0,1554249.0,504.0,audio-keyboard-response,control,,65.0,,81.0,80.0,
1299,,0.0,space,,,2.0,0.0-16.0-1.6,81,1130,generalization,sound/400,6.0,1556917.0,507.0,audio-keyboard-response,positive,100,66.0,400.0,81.0,80.0,
1300,,1.0,q,,,2.0,0.0-16.0-1.7,81,1048,generalization,sound/300,6.0,1559470.0,510.0,audio-keyboard-response,positive,0,67.0,,81.0,80.0,
1301,,1.0,space,,,2.0,0.0-16.0-1.8,32,2482,generalization,sound/720,6.0,1563456.0,513.0,audio-keyboard-response,negative,20,68.0,720.0,81.0,80.0,
1302,,1.0,q,,,2.0,0.0-16.0-1.9,81,809,generalization,sound/300,6.0,1565770.0,516.0,audio-keyboard-response,positive,0,69.0,,81.0,80.0,
1303,,1.0,q,,,2.0,0.0-16.0-1.10,81,897,generalization,sound/300,6.0,1568172.0,519.0,audio-keyboard-response,positive,0,70.0,,81.0,80.0,
1304,,1.0,q,,,2.0,0.0-16.0-1.11,81,718,generalization,sound/300,6.0,1570393.0,522.0,audio-keyboard-response,positive,0,71.0,,81.0,80.0,
1305,,0.0,space,,,2.0,0.0-16.0-1.12,81,995,generalization,sound/280,6.0,1572894.0,525.0,audio-keyboard-response,positive,-20,72.0,280.0,81.0,80.0,
1306,,0.0,space,,,2.0,0.0-16.0-1.13,,,generalization,sound/680,6.0,1576898.0,528.0,audio-keyboard-response,negative,-20,73.0,680.0,81.0,80.0,
1307,,0.0,p,,,2.0,0.0-16.0-1.14,,,generalization,sound/700,6.0,1580902.0,531.0,audio-keyboard-response,negative,0,74.0,,81.0,80.0,
1308,,0.0,space,,,2.0,0.0-16.0-1.15,81,1007,generalization,sound/295,6.0,1583414.0,534.0,audio-keyboard-response,positive,-5,75.0,295.0,81.0,80.0,
1309,,0.0,space,,,2.0,0.0-16.0-1.16,,,generalization,sound/880,6.0,1587506.0,537.0,audio-keyboard-response,control,,76.0,,81.0,80.0,
1310,,0.0,p,,,2.0,0.0-16.0-1.17,32,2273,generalization,sound/700,6.0,1591290.0,540.0,audio-keyboard-response,negative,0,77.0,,81.0,80.0,
1311,,1.0,space,,,2.0,0.0-16.0-1.18,32,1237,generalization,sound/900,6.0,1594031.0,543.0,audio-keyboard-response,control,,78.0,,81.0,80.0,
1312,,0.0,space,,,2.0,0.0-16.0-1.19,,,generalization,sound/760,6.0,1598034.0,546.0,audio-keyboard-response,negative,60,79.0,760.0,81.0,80.0,
1313,,1.0,space,,,2.0,0.0-16.0-1.20,32,1469,generalization,sound/600,6.0,1601008.0,549.0,audio-keyboard-response,negative,-100,80.0,600.0,81.0,80.0,
1314,,0.0,space,,,2.0,0.0-16.0-1.21,81,2263,generalization,sound/695,6.0,1604774.0,552.0,audio-keyboard-response,negative,-5,81.0,695.0,81.0,80.0,
1315,,0.0,space,,,2.0,0.0-16.0-1.22,81,1763,generalization,sound/240,6.0,1608042.0,555.0,audio-keyboard-response,positive,-60,82.0,240.0,81.0,80.0,
1316,,0.0,space,,,2.0,0.0-16.0-1.23,,,generalization,sound/705,6.0,1612051.0,558.0,audio-keyboard-response,negative,5,83.0,705.0,81.0,80.0,
1317,,0.0,space,,,2.0,0.0-16.0-1.24,81,1795,generalization,sound/360,6.0,1615355.0,561.0,audio-keyboard-response,positive,60,84.0,360.0,81.0,80.0,
1318,,0.0,space,,,2.0,0.0-16.0-1.25,81,1847,generalization,sound/305,6.0,1618707.0,564.0,audio-keyboard-response,positive,5,85.0,305.0,81.0,80.0,
1319,,0.0,space,,,2.0,0.0-16.0-1.26,,,generalization,sound/500,6.0,1622711.0,567.0,audio-keyboard-response,control,,86.0,,81.0,80.0,
1320,,1.0,space,,,2.0,0.0-16.0-1.27,32,640,generalization,sound/520,6.0,1624855.0,570.0,audio-keyboard-response,control,,87.0,,81.0,80.0,
1321,,0.0,p,,,2.0,0.0-16.0-1.28,32,1094,generalization,sound/700,6.0,1627453.0,573.0,audio-keyboard-response,negative,0,88.0,,81.0,80.0,
1322,,0.0,space,,,2.0,0.0-16.0-1.29,81,1210,generalization,sound/200,6.0,1630167.0,576.0,audio-keyboard-response,positive,-100,89.0,200.0,81.0,80.0,
1323,instrumental,0.0,q,700,0.0,0.0,0.0-1.0-1.0,80,835,acquisition,sound/700,7.0,252324.0,2.0,audio-keyboard-response,positive,,,,81.0,80.0,
1324,pavlovian,0.0,,300,,0.0,0.0-1.0-1.1,,,acquisition,sound/300,7.0,257440.0,5.0,audio-keyboard-response,negative,,,,81.0,80.0,
1325,instrumental,0.0,,500,1.0,0.0,0.0-1.0-1.2,81,1073,acquisition,sound/500,7.0,261126.0,8.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1326,instrumental,0.0,q,700,2.0,0.0,0.0-1.0-1.3,80,788,acquisition,sound/700,7.0,264524.0,11.0,audio-keyboard-response,positive,,,,81.0,80.0,
1327,instrumental,0.0,p,300,3.0,0.0,0.0-1.0-1.4,81,792,acquisition,sound/300,7.0,267925.0,14.0,audio-keyboard-response,negative,,,,81.0,80.0,
1328,instrumental,0.0,,500,4.0,0.0,0.0-1.0-1.5,81,648,acquisition,sound/500,7.0,271182.0,17.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1329,pavlovian,1.0,,700,,0.0,0.0-1.0-1.6,,,acquisition,sound/700,7.0,276290.0,20.0,audio-keyboard-response,positive,,,,81.0,80.0,
1330,instrumental,0.0,p,300,5.0,0.0,0.0-1.0-1.7,81,854,acquisition,sound/300,7.0,279753.0,23.0,audio-keyboard-response,negative,,,,81.0,80.0,
1331,instrumental,0.0,p,300,6.0,0.0,0.0-1.0-1.8,81,823,acquisition,sound/300,7.0,283184.0,26.0,audio-keyboard-response,negative,,,,81.0,80.0,
1332,instrumental,1.0,q,700,7.0,0.0,0.0-1.0-1.9,81,845,acquisition,sound/700,7.0,286637.0,29.0,audio-keyboard-response,positive,,,,81.0,80.0,
1333,instrumental,0.0,,500,8.0,0.0,0.0-1.0-1.10,80,1057,acquisition,sound/500,7.0,290302.0,32.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1334,instrumental,0.0,p,300,9.0,0.0,0.0-1.0-1.11,81,1173,acquisition,sound/300,7.0,294085.0,35.0,audio-keyboard-response,negative,,,,81.0,80.0,
1335,pavlovian,1.0,,700,,0.0,0.0-1.0-1.12,,,acquisition,sound/700,7.0,299199.0,38.0,audio-keyboard-response,positive,,,,81.0,80.0,
1336,instrumental,0.0,,500,10.0,0.0,0.0-1.0-1.13,81,928,acquisition,sound/500,7.0,302735.0,41.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1337,instrumental,0.0,p,300,11.0,0.0,0.0-1.0-1.14,81,1373,acquisition,sound/300,7.0,306716.0,44.0,audio-keyboard-response,negative,,,,81.0,80.0,
1338,instrumental,1.0,q,700,12.0,0.0,0.0-1.0-1.15,81,1029,acquisition,sound/700,7.0,310356.0,47.0,audio-keyboard-response,positive,,,,81.0,80.0,
1339,instrumental,1.0,p,300,13.0,0.0,0.0-1.0-1.16,80,778,acquisition,sound/300,7.0,313743.0,50.0,audio-keyboard-response,negative,,,,81.0,80.0,
1340,pavlovian,0.0,,300,,0.0,0.0-1.0-1.17,80,661,acquisition,sound/300,7.0,318853.0,53.0,audio-keyboard-response,negative,,,,81.0,80.0,
1341,instrumental,0.0,,500,14.0,0.0,0.0-1.0-1.18,81,1091,acquisition,sound/500,7.0,322554.0,56.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1342,instrumental,0.0,q,700,15.0,0.0,0.0-1.0-1.19,80,995,acquisition,sound/700,7.0,326158.0,59.0,audio-keyboard-response,positive,,,,81.0,80.0,
1343,instrumental,0.0,q,700,16.0,0.0,0.0-1.0-1.20,80,822,acquisition,sound/700,7.0,329589.0,62.0,audio-keyboard-response,positive,,,,81.0,80.0,
1344,instrumental,0.0,,500,17.0,0.0,0.0-1.0-1.21,81,1159,acquisition,sound/500,7.0,333355.0,65.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1345,instrumental,1.0,p,300,18.0,0.0,0.0-1.0-1.22,80,742,acquisition,sound/300,7.0,336708.0,68.0,audio-keyboard-response,negative,,,,81.0,80.0,
1346,instrumental,0.0,,500,19.0,0.0,0.0-1.0-1.23,81,734,acquisition,sound/500,7.0,340051.0,71.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1347,pavlovian,1.0,,700,,0.0,0.0-1.0-1.24,,,acquisition,sound/700,7.0,345158.0,74.0,audio-keyboard-response,positive,,,,81.0,80.0,
1348,instrumental,0.0,p,300,20.0,0.0,0.0-1.0-1.25,81,610,acquisition,sound/300,7.0,348378.0,77.0,audio-keyboard-response,negative,,,,81.0,80.0,
1349,instrumental,0.0,,500,21.0,0.0,0.0-1.0-1.26,81,1020,acquisition,sound/500,7.0,352004.0,80.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1350,instrumental,0.0,p,300,22.0,0.0,0.0-1.0-1.27,81,687,acquisition,sound/300,7.0,355301.0,83.0,audio-keyboard-response,negative,,,,81.0,80.0,
1351,instrumental,1.0,q,700,23.0,0.0,0.0-1.0-1.28,81,816,acquisition,sound/700,7.0,358724.0,86.0,audio-keyboard-response,positive,,,,81.0,80.0,
1352,instrumental,1.0,q,700,24.0,0.0,0.0-1.0-1.29,81,651,acquisition,sound/700,7.0,361984.0,89.0,audio-keyboard-response,positive,,,,81.0,80.0,
1353,instrumental,1.0,q,700,25.0,0.0,0.0-1.0-1.30,81,509,acquisition,sound/700,7.0,365102.0,92.0,audio-keyboard-response,positive,,,,81.0,80.0,
1354,pavlovian,0.0,,300,,0.0,0.0-1.0-1.31,80,509,acquisition,sound/300,7.0,370214.0,95.0,audio-keyboard-response,negative,,,,81.0,80.0,
1355,instrumental,1.0,,500,26.0,0.0,0.0-1.0-1.32,,,acquisition,sound/500,7.0,375321.0,98.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1356,,0.0,space,,,0.0,0.0-4.0-1.0,81,1795,generalization,sound/295,7.0,427068.0,103.0,audio-keyboard-response,negative,-5,0.0,295.0,81.0,80.0,
1357,,0.0,space,,,0.0,0.0-4.0-1.1,80,927,generalization,sound/720,7.0,429510.0,106.0,audio-keyboard-response,positive,20,1.0,720.0,81.0,80.0,
1358,,1.0,space,,,0.0,0.0-4.0-1.2,32,480,generalization,sound/520,7.0,431498.0,109.0,audio-keyboard-response,control,,2.0,,81.0,80.0,
1359,,0.0,p,,,0.0,0.0-4.0-1.3,81,601,generalization,sound/300,7.0,433606.0,112.0,audio-keyboard-response,negative,0,3.0,,81.0,80.0,
1360,,0.0,q,,,0.0,0.0-4.0-1.4,80,1111,generalization,sound/700,7.0,436223.0,115.0,audio-keyboard-response,positive,0,4.0,,81.0,80.0,
1361,,1.0,space,,,0.0,0.0-4.0-1.5,32,641,generalization,sound/920,7.0,438372.0,118.0,audio-keyboard-response,control,,5.0,,81.0,80.0,
1362,,1.0,space,,,0.0,0.0-4.0-1.6,32,630,generalization,sound/760,7.0,440516.0,121.0,audio-keyboard-response,positive,60,6.0,760.0,81.0,80.0,
1363,,0.0,p,,,0.0,0.0-4.0-1.7,81,759,generalization,sound/300,7.0,442783.0,124.0,audio-keyboard-response,negative,0,7.0,,81.0,80.0,
1364,,1.0,space,,,0.0,0.0-4.0-1.8,32,550,generalization,sound/900,7.0,444838.0,127.0,audio-keyboard-response,control,,8.0,,81.0,80.0,
1365,,0.0,space,,,0.0,0.0-4.0-1.9,81,528,generalization,sound/305,7.0,446873.0,130.0,audio-keyboard-response,negative,5,9.0,305.0,81.0,80.0,
1366,,1.0,space,,,0.0,0.0-4.0-1.10,32,593,generalization,sound/880,7.0,448974.0,133.0,audio-keyboard-response,control,,10.0,,81.0,80.0,
1367,,0.0,q,,,0.0,0.0-4.0-1.11,80,768,generalization,sound/700,7.0,451248.0,136.0,audio-keyboard-response,positive,0,11.0,,81.0,80.0,
1368,,1.0,space,,,0.0,0.0-4.0-1.12,32,1132,generalization,sound/800,7.0,453889.0,139.0,audio-keyboard-response,positive,100,12.0,800.0,81.0,80.0,
1369,,0.0,q,,,0.0,0.0-4.0-1.13,32,623,generalization,sound/700,7.0,456022.0,142.0,audio-keyboard-response,positive,0,13.0,,81.0,80.0,
1370,,0.0,p,,,0.0,0.0-4.0-1.14,81,503,generalization,sound/300,7.0,458032.0,145.0,audio-keyboard-response,negative,0,14.0,,81.0,80.0,
1371,,0.0,space,,,0.0,0.0-4.0-1.15,80,785,generalization,sound/240,7.0,460323.0,148.0,audio-keyboard-response,negative,-60,15.0,240.0,81.0,80.0,
1372,,0.0,space,,,0.0,0.0-4.0-1.16,81,604,generalization,sound/200,7.0,462437.0,151.0,audio-keyboard-response,negative,-100,16.0,200.0,81.0,80.0,
1373,,0.0,space,,,0.0,0.0-4.0-1.17,80,968,generalization,sound/600,7.0,464915.0,154.0,audio-keyboard-response,positive,-100,17.0,600.0,81.0,80.0,
1374,,0.0,space,,,0.0,0.0-4.0-1.18,80,573,generalization,sound/500,7.0,466997.0,157.0,audio-keyboard-response,control,,18.0,,81.0,80.0,
1375,,1.0,space,,,0.0,0.0-4.0-1.19,32,1197,generalization,sound/640,7.0,469700.0,160.0,audio-keyboard-response,positive,-60,19.0,640.0,81.0,80.0,
1376,,1.0,space,,,0.0,0.0-4.0-1.20,32,610,generalization,sound/680,7.0,471815.0,163.0,audio-keyboard-response,positive,-20,20.0,680.0,81.0,80.0,
1377,,0.0,q,,,0.0,0.0-4.0-1.21,32,519,generalization,sound/700,7.0,473844.0,166.0,audio-keyboard-response,positive,0,21.0,,81.0,80.0,
1378,,0.0,space,,,0.0,0.0-4.0-1.22,80,1340,generalization,sound/400,7.0,476691.0,169.0,audio-keyboard-response,negative,100,22.0,400.0,81.0,80.0,
1379,,0.0,space,,,0.0,0.0-4.0-1.23,81,665,generalization,sound/280,7.0,478867.0,172.0,audio-keyboard-response,negative,-20,23.0,280.0,81.0,80.0,
1380,,0.0,space,,,0.0,0.0-4.0-1.24,80,527,generalization,sound/360,7.0,480902.0,175.0,audio-keyboard-response,negative,60,24.0,360.0,81.0,80.0,
1381,,1.0,p,,,0.0,0.0-4.0-1.25,80,912,generalization,sound/300,7.0,483322.0,178.0,audio-keyboard-response,negative,0,25.0,,81.0,80.0,
1382,,0.0,space,,,0.0,0.0-4.0-1.26,80,528,generalization,sound/320,7.0,485359.0,181.0,audio-keyboard-response,negative,20,26.0,320.0,81.0,80.0,
1383,,1.0,space,,,0.0,0.0-4.0-1.27,32,1004,generalization,sound/480,7.0,487871.0,184.0,audio-keyboard-response,control,,27.0,,81.0,80.0,
1384,,1.0,space,,,0.0,0.0-4.0-1.28,32,783,generalization,sound/705,7.0,490162.0,187.0,audio-keyboard-response,positive,5,28.0,705.0,81.0,80.0,
1385,,1.0,space,,,0.0,0.0-4.0-1.29,32,519,generalization,sound/695,7.0,492191.0,190.0,audio-keyboard-response,positive,-5,29.0,695.0,81.0,80.0,
1386,instrumental,0.0,q,700,27.0,1.0,0.0-7.0-1.0,,,acquisition,sound/700,7.0,530302.0,195.0,audio-keyboard-response,positive,,,,81.0,80.0,
1387,instrumental,0.0,p,300,28.0,1.0,0.0-7.0-1.1,81,806,acquisition,sound/300,7.0,533719.0,198.0,audio-keyboard-response,negative,,,,81.0,80.0,
1388,instrumental,0.0,q,700,29.0,1.0,0.0-7.0-1.2,,,acquisition,sound/700,7.0,538832.0,201.0,audio-keyboard-response,positive,,,,81.0,80.0,
1389,pavlovian,1.0,,700,,1.0,0.0-7.0-1.3,,,acquisition,sound/700,7.0,543943.0,204.0,audio-keyboard-response,positive,,,,81.0,80.0,
1390,pavlovian,0.0,,300,,1.0,0.0-7.0-1.4,80,910,acquisition,sound/300,7.0,549052.0,207.0,audio-keyboard-response,negative,,,,81.0,80.0,
1391,instrumental,1.0,p,300,30.0,1.0,0.0-7.0-1.5,80,1361,acquisition,sound/300,7.0,553021.0,210.0,audio-keyboard-response,negative,,,,81.0,80.0,
1392,instrumental,1.0,p,300,31.0,1.0,0.0-7.0-1.6,80,877,acquisition,sound/300,7.0,556508.0,213.0,audio-keyboard-response,negative,,,,81.0,80.0,
1393,instrumental,0.0,,500,32.0,1.0,0.0-7.0-1.7,81,1011,acquisition,sound/500,7.0,560130.0,216.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1394,instrumental,0.0,,500,33.0,1.0,0.0-7.0-1.8,81,557,acquisition,sound/500,7.0,563294.0,219.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1395,instrumental,0.0,,500,34.0,1.0,0.0-7.0-1.9,80,505,acquisition,sound/500,7.0,566410.0,222.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1396,instrumental,0.0,q,700,35.0,1.0,0.0-7.0-1.10,,,acquisition,sound/700,7.0,571518.0,225.0,audio-keyboard-response,positive,,,,81.0,80.0,
1397,instrumental,0.0,q,700,36.0,1.0,0.0-7.0-1.11,,,acquisition,sound/700,7.0,576630.0,228.0,audio-keyboard-response,positive,,,,81.0,80.0,
1398,instrumental,0.0,,500,37.0,1.0,0.0-7.0-1.12,81,864,acquisition,sound/500,7.0,580104.0,231.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1399,instrumental,1.0,p,300,38.0,1.0,0.0-7.0-1.13,80,1551,acquisition,sound/300,7.0,584264.0,234.0,audio-keyboard-response,negative,,,,81.0,80.0,
1400,instrumental,0.0,p,300,39.0,1.0,0.0-7.0-1.14,81,787,acquisition,sound/300,7.0,587660.0,237.0,audio-keyboard-response,negative,,,,81.0,80.0,
1401,instrumental,0.0,,500,40.0,1.0,0.0-7.0-1.15,81,911,acquisition,sound/500,7.0,591181.0,240.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1402,instrumental,0.0,q,700,41.0,1.0,0.0-7.0-1.16,,,acquisition,sound/700,7.0,596297.0,243.0,audio-keyboard-response,positive,,,,81.0,80.0,
1403,instrumental,0.0,,500,42.0,1.0,0.0-7.0-1.17,81,1487,acquisition,sound/500,7.0,600391.0,246.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1404,instrumental,1.0,p,300,43.0,1.0,0.0-7.0-1.18,80,1510,acquisition,sound/300,7.0,604512.0,249.0,audio-keyboard-response,negative,,,,81.0,80.0,
1405,pavlovian,1.0,,700,,1.0,0.0-7.0-1.19,,,acquisition,sound/700,7.0,609621.0,252.0,audio-keyboard-response,positive,,,,81.0,80.0,
1406,pavlovian,0.0,,300,,1.0,0.0-7.0-1.20,,,acquisition,sound/300,7.0,614733.0,255.0,audio-keyboard-response,negative,,,,81.0,80.0,
1407,instrumental,1.0,q,700,44.0,1.0,0.0-7.0-1.21,81,1778,acquisition,sound/700,7.0,619124.0,258.0,audio-keyboard-response,positive,,,,81.0,80.0,
1408,instrumental,0.0,p,300,45.0,1.0,0.0-7.0-1.22,,,acquisition,sound/300,7.0,624236.0,261.0,audio-keyboard-response,negative,,,,81.0,80.0,
1409,instrumental,1.0,q,700,46.0,1.0,0.0-7.0-1.23,81,876,acquisition,sound/700,7.0,627719.0,264.0,audio-keyboard-response,positive,,,,81.0,80.0,
1410,pavlovian,1.0,,700,,1.0,0.0-7.0-1.24,81,725,acquisition,sound/700,7.0,632830.0,267.0,audio-keyboard-response,positive,,,,81.0,80.0,
1411,instrumental,1.0,q,700,47.0,1.0,0.0-7.0-1.25,81,739,acquisition,sound/700,7.0,636179.0,270.0,audio-keyboard-response,positive,,,,81.0,80.0,
1412,instrumental,1.0,,500,48.0,1.0,0.0-7.0-1.26,,,acquisition,sound/500,7.0,641288.0,273.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1413,instrumental,1.0,q,700,49.0,1.0,0.0-7.0-1.27,81,899,acquisition,sound/700,7.0,644796.0,276.0,audio-keyboard-response,positive,,,,81.0,80.0,
1414,pavlovian,0.0,,300,,1.0,0.0-7.0-1.28,,,acquisition,sound/300,7.0,649910.0,279.0,audio-keyboard-response,negative,,,,81.0,80.0,
1415,instrumental,1.0,p,300,50.0,1.0,0.0-7.0-1.29,80,627,acquisition,sound/300,7.0,653142.0,282.0,audio-keyboard-response,negative,,,,81.0,80.0,
1416,instrumental,1.0,,500,51.0,1.0,0.0-7.0-1.30,,,acquisition,sound/500,7.0,658251.0,285.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1417,instrumental,1.0,p,300,52.0,1.0,0.0-7.0-1.31,80,1197,acquisition,sound/300,7.0,662056.0,288.0,audio-keyboard-response,negative,,,,81.0,80.0,
1418,instrumental,0.0,,500,53.0,1.0,0.0-7.0-1.32,80,1424,acquisition,sound/500,7.0,666089.0,291.0,audio-keyboard-response,neutral,,,,81.0,80.0,
1419,,1.0,q,,,1.0,0.0-10.0-1.0,81,1253,generalization,sound/700,7.0,676175.0,296.0,audio-keyboard-response,positive,0,30.0,,81.0,80.0,
1420,,1.0,space,,,1.0,0.0-10.0-1.1,32,1108,generalization,sound/480,7.0,678790.0,299.0,audio-keyboard-response,control,,31.0,,81.0,80.0,
1421,,0.0,space,,,1.0,0.0-10.0-1.2,,,generalization,sound/600,7.0,682798.0,302.0,audio-keyboard-response,positive,-100,32.0,600.0,81.0,80.0,
1422,,1.0,space,,,1.0,0.0-10.0-1.3,32,439,generalization,sound/720,7.0,684744.0,305.0,audio-keyboard-response,positive,20,33.0,720.0,81.0,80.0,
1423,,1.0,p,,,1.0,0.0-10.0-1.4,80,1187,generalization,sound/300,7.0,687444.0,308.0,audio-keyboard-response,negative,0,34.0,,81.0,80.0,
1424,,0.0,space,,,1.0,0.0-10.0-1.5,81,1756,generalization,sound/680,7.0,690711.0,311.0,audio-keyboard-response,positive,-20,35.0,680.0,81.0,80.0,
